id_transacao,transactions
2389,basica;meia;infantil;calca;fabrica
2390,branco;simples;peças;penteada;malha;jeans;meia;jardineira;blusa;alice;infantil;carrazone;pagão
2391,masculina;quadriculada;adic;camisa
2392,masc;pimpolho;casaco;borboleta;meia;azullobo;gente;liso;bichinho;grande
2393,calca;selene;infantil;meia
2394,verde;calça;conjunto;kids;floresta;talento;moletom;felpado
2395,caramelo;tiara;basica;junino;meia;liso;baby;short;vestido;infantil;elastico;calca;algodão;fabrica;dinagan
2396,calca;infantil;meia
2397,laços;bruguellus;simples;canelada;moletommoletinho;rosa;blusa;calcinha;conjunto;bordada
2398,canelada;blusa;laços;bruguellus
2399,indri;quadriculada;careca;pagao;baby;kids;caramelo;gabrielly;peças;marands;leinad;chronus;gola;masculina;bermuda;polo;adic;mecbee;italico;camisa;juvenil;lisa
2400,machao;sergio;modas;camisa;juvenil
2401,laços;bruguellus;sklv;canelada;bebe;aplique;meia;arrastão;blusa;lacinho;calça;infantil;calca;brilhos
2402,basica;meia;infantil;calca;fabrica
2403,regata;leon;kids
2404,canelada;basica;selene;meia;calça
2405,quadriculada;bermuda;machao;marands;basica;lymit;adic;comum;leinad;regata;italico;prata;short;camisa;juvenil;tactel;masculina
2406,preto;suave;malha;felpado;sevilha;rosa;blusa;moletom;canelado;jaqueta
2407,cueca;idis
2408,intimate;jade;sutiã;kangyadiezi
2409,opaca;jeans;basica;selene;meia;calça;daguiné;jaqueta
2410,jardineira;carrazone;jeans;alice
2411,machao;regata;baby;kids;conj;liso;infantil;conjunto;gold;longo;micol;tony;sergio;moletom;mijão;moda;meia;felpado;modas;floresta;touca;mayara;aberto;verde;pijama;tricot;basic;delos;punho
2412,bruguellus;saia;ccinto;meia;couro;short;infantil;calca
2413,helô;jeans;calça;blusa;baby;skiny;berna
2414,alto;cano;masc;pimpolho;felpado;meia;azulleao;moletom;colorida;floresta;conjunto;azul
2415,quadriculada;sklv;feminina;adic;meia;arrastão;calça;camisa;brilhos
2416,malha;cotton;lady;action;vestido;marinho
2417,texturizad;tradicional;laranja;regata;matheus;cueca;zangadinhos;tauri;italicomar;difhérit;camiseta;preto;jeans;prata;calça;mauricinho;calca;pent;bermuda;italico;short;camisa
2418,bota;pimpolho;nude;fase;aventura
2419,curto;nanai;careca;basica;junino;curta;laura;kids;masc;manga;difhérit;premium;xuxa;marands;linho;elian;kamylus;gola;bermuda;brandili;laço;italico;short;kyly;camisa;juvenil
2420,gravata;suspensorio
2421,helô;laços;bruguellus;canelada;wide;jeans;jardineira;blusa;calça
2422,tweed;bruguellus;sklv;canelada;meia;arrastão;shortsaia;blusa;calça;conj;brilhos
2423,aquarella;veludo;shortsaia;conj;jaqueta
2424,visual;quadriculada;canelada;regata;cueca;kids;aplique;jardineira;alice;bebe;jeans;idis;meia;lacinho;mania;masculina;adic;camisa;carrazone
2425,micol;magrelos;manga;pijama;baby;kids;mgrm;camisa;infantil;longa;longo;punho
2426,conjunto;macchiato;bege;pentmoletom
2427,macacao;brancabege;pimpolho;meia;festinha;maria;pares;mayara
2428,durma;longo;doll;baby;stylo;pijama;camiseta;algodão;capri;bordada;legue
2429,skate;folia;calça;kids;moletom;calca;board
2430,barco;alakazoo;branco;bege;listras;linen;onda;sunset;pentmoletom;conjunto;cottonmoletom;texture;penmoletom
2431,york;branco;sklv;sweett;meia;arrastão;white;calça;conjunto;brilhos
2432,alto;cano;bruguellus;nanda;pimpolho;canelada;doce;wide;princess;giulia;meia;blusa;colorida;rosabaleia;calca
2433,rayon;camila;coração;tecido;meia;arrastão;frutas;calça;calcinha;carmel;vestido;sweet;azul
2434,regata;sergio;machao;modas
2435,cargo;juvenil;helô;emicê;bella;jeans;laço;frontal;blusa;cintia;conjunto;short;rocha
2436,opaca;calça;selene;meia
2437,indri;manga;curta;italico;kids;camisa;portuguesa;gola
2438,visual;aquarella;manga;bermuda;pedrinhas;canelada;jeans;curta;italico;regata;kids;mania;camisa;wear
2439,maria;vestido;encantos;bonita
2440,bermuda;penteada;malha;marands;careca;bolso;camisa;meia;regata;amarelo;sarja;kids;colorida;wisny;gola
2441,give;vici;tony;astronavi;vidi;surfing;conj;conjunto;space
2442,cargo;babado;tecido;regata;calcinha;conj;conjunto;algodão;manga;blusa;alice;colete;bruguellus;fria;luziane;longa;calca;impala;ecotex;malha;juvenil;carrazone;lisa;bege
2443,visual;feminino;emicê;pimpolho;canelada;sevilha;regata;peluciada;jogger;kids;natty;vermelho;algodão;canelado;brancamonstrinha;vici;diversos;moletinho;blusa;vestido;alto;nightcall;bruguellus;preto;macacao;cinza;penteada;suave;cano;vidi;cotton;fria;meia;high;voando;mania;calca;legging;zipper;malha;begeurso;calaa;rosa;legguing;colorida;pijama;rosabaleia
2444,visual;aquarella;canelada;regata;calcinha;kids;rica;vestido;zafirinha;pedrinhas;prinlli;fofinha;luziane;mania;tanga;mayara;bunda;tatiana;short;lisa
2445,bruguellus;saia;couro;short;conj;jaqueta
2446,quadriculada;adic;camisa
2447,bermuda;cinto;jeans;destroid;fivela;aluminio;rota;trilha;gorgurão;wear;zangadinho
2448,durma;stylo;longo;pijama
2449,didita;conjunto;blusa;alça
2450,bruguellus;aquarella;nanda;sklv;canelada;saia;duas;cinto;meia;arrastão;marias;blusa;calça;couro;brilhos
2451,penteadamoletom;conjunto;action;marinho
2452,legging;cotton;beverly;rosa;high;calca
2453,visual;canelada;regata;kids;mania
2454,bermuda;machao;russa;sergio;modas;regata;cordao;tactel;montanha
2455,quadriculada;kids;camisa
2456,caricia;linho;minasrey;vestido;xadrez;babete;marie
2457,durma;meia;stylo;infantil;pijama;calca;longo
2458,corpo;aquarella;nanda;pimpolho;canelada;divertida;bianca;regata;calcinha;kids;conjunto;moletommolecotton;colado;blusa;bruguellus;pedrinhas;iris;fofinha;meia;tanga;rosacoruja;rosa;ludica;arco
2459,guipir;moda;bebe;pedrita;bicos;meia;calcinha;baby;infantil;pijama;calca;algodão;mayara
2460,visual;folia;canelada;suplex;regata;legguing;kids;mania;capri;legue
2461,lisa;marands;calca;careca;camisa;gola;jogguer
2462,cropped;helô;aquarella;pedrinhas;linho;wide;jeans;zafirinha;jardineira;regata;blusa;calça;camisa;stitch;gola;padre
2463,curto;short;legue
2464,aberto;toalhas;moda;salmao;desenho;legue;jardim;liso;calça;conjunto;kids;infantil;talento;moletom;mijão;capri;moletommolecotton
2465,social;quiteria;junino;laço;meia;baby;kids
2466,lost;canelada;felpa;salmao;laranja;calcinha;kids;hibisco;natty;nikko;conjunto;vermelho;algodão;land;blusa;zafirinha;stitch;moletom;star;bright;cropped;folia;penteada;waffle;fofinha;ziper;luziane;melange;shorts;tanga;malha;saia;lisa
2467,micol;calcinha;baby;luziane;kids;infantil;pijama;lisa;algodão;longo;punho
2468,visual;aquarella;nanda;lost;canelada;veludo;shortsaia;regata;kids;conj;marinho;conjunto;diversas;pareka;land;blusa;zafirinha;xadrez;moletom;stitch;love;plissada;jaqueta;cropped;bruguellus;mania;saia;adic;short;felpado
2469,feminino;aquarella;nanda;lost;canelada;felpa;amarelo;sevilha;regata;calcinha;curta;kids;natty;vermelho;diversas;algodão;canelado;pareka;land;naclefs;doce;rosita;blusa;zafirinha;moletom;legue;bruguellus;moda;pedrinhas;fria;cotton;fofinha;calça;luziane;kamylus;vystek;shorts;estampada;tanga;amanda;legging;malha;saia;princess;calaa;cbordado;short;fashion;juvenil;lisa
2470,visual;emicê;aquarella;nanda;canelada;duas;cinto;veludo;regata;kids;algodão;aplique;original;blusa;zafirinha;stitch;jaqueta;cropped;bruguellus;pedrinhas;fria;jeans;multimarca;couro;mania;amanda;malha;saia;marias;short;camisa
2471,bermuda;penteada;malha;cinto;jeans;camiseta;meia;action;marinho;diversas;indicius;wear
2472,babado;bruguellus;manga;jeans;jardineira;blusa;alice;longa;carrazone
2473,masculina;quadriculada;adic;camisa
2474,pimpolho;bebe;aplique;meia;lacinho;colorida;rosavaca
2475,coracoesrosa;pimpolho;ovelha;meia;ovelharosa;rosa;colorida;pares;cobertor;carinhas;star
2476,baby;tricot;gold;touca;mayara
2477,masc;pimpolho;sapatilha;meia;colorida;tubaraoazul
2478,little;malha;bebe;meia;vestido;nikko;vermelho;calca;algodão
2479,micol;baby;lazinho;kids;infantil;pijama;conjunto;longo;punho
2480,laços;bruguellus;zipper;aquarella;canelada;saia;duas;cinto;meia;marias;blusa;legguing;peluciada;couro;infantil;calca
2481,apricot;texturizad;aquarella;nanda;canelada;careca;veludo;cinto;laranja;curta;conj;tauri;laços;manga;medio;blusa;sarja;chiaro;camiseta;jaqueta;bruguellus;branco;marands;listrada;gola;calca;pent;malha;saia;verde;mescla;italico;camisa;juvenil;bege;padre
2482,longo;durma;coxa;meia;legguing;estampada;stylo;pijama;vystek;calca;capri;legue
2483,masc;pimpolho;quiteria;flor;junino;laço;meia;dino;pagao;baby;verderinoceronte;vestido;caipira;bichinho;ouro;kadoshinha
2484,taquetel;russa;short;juvenil;montanha
2485,toalhas;desenho
2486,visual;land;babado;manga;lost;saia;careca;cinto;blusa;couro;fake;mania;gola
2487,calcinha;lisa;luziane
2488,fofinha;calcinha;luziane;kids;lisa;algodão;tanga
2489,durma;stylo;longo;pijama
2490,calca;infantil;meia
2491,quadriculada;linho;laço;adic;camisa;mariê;masculina
2492,tradicional;careca;action;matheus;cueca;baby;kids;infantil;marinho;wisny;conjunto;longo;micol;detalhe;manga;moletom;wave;jeans;mgrm;calca;gola;camisa;pijama;punho
2493,firenzemoletom;conjunto;heir;verde
2494,body;flaphy;manga;liso;longa;listrado
2495,sutiã;kangyadiezi;bojo;intimate;girls;sport;jade
2496,bordado;manuka;baby;cobertor;pelucia
2497,aberto;sandalia;moda;manga;pimpolho;canelada;nude;calca;meia;liso;infantil;camisa;longa;mijão;lisa;fase;boneca
2498,pimpolho;begetucano;rosaflamingo;divertida;meia;capivararosarosa;rosa;colorida;pares;infantil;ludica
2499,indri;kids;camisa;portuguesa;gola
2500,social;argila;eskirazaf;malha;moletinho;meia;felpado;action;moletom;marrom;marinho;conjunto;jaqueta
2501,laco;babado;bruguellus;manga;lisa;pimpolho;fino;meia;blusa;longa;sport;calca;branca
2502,aquarella;veludo;curta;short;alice;conj;carrazone;calca;jaqueta
2503,aberto;micol;durma;tradicional;matheus;cueca;stylo;pijama;estampado;mijão;longo
2504,langerie;bojo;lili;sutia
2505,alto;rosaurso;cano;pimpolho;folia;pijama;azulpeixe;meia;algodao;colorida;kids;brilha;infantil;escuro;azulgato;whiteflamingo
2506,maria;vestido;encantos;bonita
2507,malha;boys;manta;algodão;masculina
2508,bruguellus;manga;quiteria;canelada;saia;junino;laço;ccinto;blusa;couro;short;longa;rota
2509,malha;croche;turquia;vestido;sketch;vermelho
2510,baby;tricot;gold;touca;mayara
2511,aberto;micol;black;lisa;manga;moda;john;meia;liso;curta;conjunto;moletom;infantil;camisa;longa;mijão;estampada
2512,quadriculada;matheus;cueca;baby;kids;infantil;mallbeck;longo;micol;microfibra;boxer;sarja;denim;stylo;durma;oten;masculina;bermuda;adic;camisa;pijama;lisa;punho
2513,camila;coração;meia;arrastão;curta;calça;vystek;lisa;legue
2514,aquarella;saia;duas;cinto;basica;meia;marias;couro;infantil;calca;fabrica
2515,felpado;pentmoletom;action;moletom;marinho;conjunto;screen;apol;jaqueta
2516,soft;russa;kids;nikko;conjunto;vermelho;estampado;longo;renson;stylo;love;durma;taquetel;mini;folia;cotton;leinad;tuly;gola;montanha;silver;bermuda;polo;camisa;short;pijama;juvenil
2517,moletom;kids;platform;casaco
2518,july;moda;malha;intima;calcinha;algodao;kids;estampada
2519,conjunto;oncinha;bege;moletommolecotton
2520,durma;stylo;longo;pijama
2521,basica;meia;infantil;calca;fabrica
2522,pimpolho;baby;kids;infantil;liso;longo;micol;masc;manga;pijama;blusa;alice;stylo;talento;xadrez;moletom;mijão;alto;cano;durma;moda;jeans;meia;calça;longa;diferente;azultubarao;aberto;colorida;camisa;carrazone;lisa;punho
2523,land;legging;lost;doce;saia;princess;cotton;verde;namibia;cbordado;high;blusa;shortsaia;plissada;calca
2524,acacia;malha;verde;sevilha;blusa;canelado
2525,quadriculada;pimpolho;junino;kids;wisny;algodão;masc;sarja;vestido;xadrez;xiló;jaqueta;azulmonstro;quiteria;bebe;jeans;verdejacare;meia;calça;calca;masculina;bermuda;flor;laço;adic;dâbles;colorida;camisa;caipira;ouro
2526,prendedor;gorgurao;will;chupeta
2527,body;malha;bebe;croche;jeans;meia;rosa;turquia;vestido;rotas;calca;algodão;trazina
2528,aberto;moda;infantil;liso;mijão
2529,bermuda;haos;confecções;jeans;matheus;estampada;cueca;lisa;wear
2530,durma;stylo;longo;pijama
2531,visual;quadriculada;canelada;feminina;adic;regata;kids;mania;camisa
2532,social;manga;camisa;curta;xadrez;rotas
2533,pimpolho;sapatilha;cobre;love;fase
2534,brklyn;folia;machao;calca;cinto;jeans;sergio;ziper;modas;regata;calça;kids;conjuto;moletom;diversas;indicius
2535,oten;manga;fino;marands;careca;look;calça;baby;sarja;curta;italico;camisa;sport
2536,aquarella;bruguellus;pedrinhas;saia;veludo;regata;couro;short;conj;calca;jaqueta
2537,masculina;quadriculada;adic;camisa
2538,folia;penteada;malha;sweet;pedrita;bicos;meia;rosa;calcinha;baby;moletom;kids;vichy;conjunto
2539,bruguellus;nanda;canelada;saia;meia;blusa;couro;short;conj;infantil;calca;jaqueta
2540,manga;canelada;blusa;longa;rota
2541,masculina;quadriculada;adic;camisa
2542,calcinha;estampada;luziane
2543,folia;casaco;ziper;conjunto;strong;kids;moleton;moletom
2544,calca;infantil;meia
2545,moda;infantil;pijama;algodão;capri;legue
2546,bebe;calca;algodão;meia
2547,aberto;naty;moda;manga;junino;selene;meia;liso;calça;vestido;infantil;camisa;longa;mijão;lisa;capri;mayara;legue
2548,baby;junino;vestido;dinagan
2549,zangadinhos;jeans;bermuda
2550,marands;calca;cinto;jeans;careca;camisa;diversas;indicius
2551,july;lisa;moda;sutiã;jade;malha;kangyadiezi;intima;intimate;calcinha;algodao;kids;luziane;juvenil;estampada
2552,lisa;toalha;rosto
2553,calca;infantil;meia
2554,regata;leon;kids
2555,mayara;folia;tricot;ziper;tricoline;conjunto;moleton;truck;boné;kids;baby;everly;thebirggest;touca;gold
2556,rosaamarelobranco;pimpolho;jacquard;liso;vermelho;presente;gorro
2557,pimpolho;meia;pares;macacoazul;banana;azul
2558,apricot;laranja;laura;kids;orok;laços;original;adventure;marro;jeans;texturiz;leinad;multimarca;listrada;calca;bermuda;malha;texturizada;camisa;bege
2559,visual;pimpolho;canelada;sevilha;listrasbranca;curta;regata;kids;wisny;conjunto;canelado;toalhas;micol;naclefs;desenho;blusa;moletom;jaqueta;preto;moda;folia;awesome;jeans;meia;elefantebranca;calça;mania;fashion;malha;rosa;colorida;pares;reativo;pijama;short;juvenil
2560,brunk;indri;polo;jeans;kids;short;infantil;camisa;gola
2561,micol;canelada;meia;estampada;baby;short;kids;infantil;elastico;calca
2562,careca;dion;matheus;cbolso;curta;kids;cueca;manga;original;portuguesa;linho;marands;multimarca;mgrm;mauricinho;diferente;gola;bermuda;italico;short;camisa
2563,lisa;toalha;rosto
2564,micol;microfibra;boxer;cueca;baby;kids;infantil;pijama;mallbeck;lisa;longo;punho
2565,linh;branco;plano;pentt;white;conjunto
2566,luziane;calcinha;lisa;algodão
2567,marrom;mocaccino;moletom;calca;felpado
2568,bermuda;cinto;destroid;trilha;gorgurão;rota
2569,micol;bermuda;selfie;pijama;regata;italico;baby;kids;infantil;camisa;moletom;longo;punho
2570,intimate;jade;sutiã;kangyadiezi
2571,masc;azulmonstro;pimpolho;folia;fechado;ziper;meia;matheus;begelemure;moletom;kids;cueca;colorida;pijama;estampado;conjunto;begerato
2572,bola;pimpolho;tony;futebol;meia;pares;conj;macacoazul;banana;azul
2573,aberto;moda;manga;liso;infantil;camisa;longa;mijão;lisa
2574,prendedor;chupeta;silicone
2575,malha;moletinho;meia;kamylus;conjunto;abobora
2576,sklv;meia;arrastão;calça;baby;vestido;luaninha;brilhos
2577,lisa;toalha;rosto
2578,lisa;toalha;rosto
2579,baby;tricot;gold;touca;mayara
2580,jardineira;carrazone;jeans;alice
2581,kids;infantil;conjunto;estampado;micol;manga;john;talento;moletom;mijão;moda;calça;longa;estampada;aberto;black;verde;dino;camisa;lisa;felpado
2582,micol;mijao;infantil
2583,flores;cueiro;ppaogg;rolinhos
2584,barco;luacinza;inverno;pimpolho;tradicional;meia;matheus;moletom;cueca;colorida;pares;liso;solazul;conjunto;baltazar;azul
2585,legging;folia;suplex;peluciada;kids
2586,opaca;pimpolho;festa;meia;infantil;fashion;calca;branca
2587,fofinha;calcinha;luziane;kids;lisa;tanga
2588,masc;pimpolho;verdejacare;begelemure;meia;colorida
2589,croche;baby;kids;turquia;infantil;vermelho;longo;micol;aplique;raposinha;vestido;penteada;bebe;meia;lacinho;sketch;malha;pijama;bege;punho
2590,curto;soft;emicê;style;amarelo;conj;infantil;conjunto;boca;longo;florencet;stylo;grande;legue;alça;durma;clas;lycra;nadador;plano;meia;girls;calca;dubai;candy;needfeel;short;pijama;juvenil
2591,sutiã;kangyadiezi;langerie;bojo;intimate;lili;jade;sutia
2592,aquarella;babado;nanda;lost;canelada;cinto;regata;calcinha;baby;kids;infantil;land;laços;selene;blusa;bruguellus;pedrinhas;meia;couro;fake;luziane;calca;opaca;social;saia;lisa
2593,visual;durma;moda;naclefs;canelada;doll;regata;baby;kids;stylo;mania;short;fashion;juvenil
2594,calca;ballet;infantil;meia
2595,micol;baby;kids;infantil;pijama;longo;punho
2596,bermuda;anda;polo;sarja;conj;gola
2597,cargo;canelada;calcinha;longo;luida;helô;vici;blusa;botões;branco;penteada;vidi;jeans;meia;luziane;confecções;malha;puppy;short;pijama;juvenil;lisa
2598,estrelalaranja;babado;pimpolho;estrela;calcinha;tapa;infantil;liso;luxuosa;branca;estrelarosa;mijão;fralda;macacao;moda;meia;mayara;aberto;abigail;personagem;colorida;pares
2599,opaca;calça;selene;meia
2600,boys;touca
2601,lisa;toalha;rosto
2602,bilu;macacao;wagner;boys;camiseta;algodão;bordada
2603,corpo;calcinha;colado;bianca
2604,moda;bordado;bolso;boys;zafirinha;gabriel;frontal;short;kids;infantil;pijama;macacão;algodão
2605,opaca;lisa;selene;meia;infantil;academia;calca;toalha
2606,lisa;leggin;calça;vystek;estampada
2607,aberto;moda;manga;infantil;camisa;estampado;longa;mijão;lisa
2608,short;elastico;liso;camiseta;algodão;bordada
2609,canelada;pink;amarelo;tecido;calcinha;carmel;kids;conj;nikko;estampado;stripe;palm;blusa;fitas;vestido;didita;alakazoo;macacao;penteada;fofinha;meia;luziane;estampada;tanga;chic;rayon;malha;rebekids;verde;short;gold
2610,tauri;malha;croche;jeans;laranja;turquia;wisny;conjunto;jaqueta
2611,jaqueta;action;marinho;moletom;felpado
2612,jeans;wisny;jaqueta
2613,juvenil;calcinha;lisa;luziane
2614,social;forbez;camisa
2615,durma;doll;baby;stylo;juvenil
2616,masculino;nanai;regata;jogger;marinho;conjunto;zangadinhos;system;selfie;imperio;moletom;camiseta;penteada;jeans;meia;elian;kamylus;calca;bermuda;malha;brandili;dino;kyly;juvenil;bege;felpado
2617,barco;aquarella;pimpolho;moletinhomolecotton;veludo;junino;shortsaia;baby;conj;marinho;conjunto;moletommalha;xadrezbranca;pied;barcosbege;vestido;azul;jaqueta;pets;quiteria;meia;touca;mayara;lacos;flor;laço;rosa;colorida;pares;tricot;caipira;ouro;gold
2618,italicomar;sergio;machao;modas;prata;regata;short;tactel
2619,linh;bermuda;listras;polo;marands;plano;verde;miami;chiaro;amsmoletom;jens;pentmoletom;azul;pentt;camisa;conjunto;zangadinhos;onda
2620,opaca;selene;meia;girls;calça;kamylus;infantil;calca;brilho;diamond;legue
2621,blusa;rebekids;short;conj
2622,power;manga;folia;conjuto;fechado;camisa;meia;blusa;super;calça;moletom;kids;talento;conjunto;longa;moleton;lisa
2623,luziane;calcinha;lisa;algodão
2624,micol;baby;kids;infantil;pijama;longo;punho
2625,pimpolho;camila;oncinha;girafaslaranja;natty;conjunto;vermelho;suedine;branca;moletommolecotton;trico;cotton;listrasbege;meia;high;calca;touca;body;legging;malha;rosa;colorida;pares;bege
2626,baby;tricot;gold;touca;mayara
2627,lacoste;polo;marands;marroco;verde;camiseta;texturizada;camisa;juvenil;gola;eucalipto
2628,lisa;meia;vystek;coxa;legue
2629,cinto;careca;fechado;matheus;cueca;kids;infantil;conjunto;diversas;sarja;denim;oten;marands;jeans;plaquinha;elian;mgrm;gola;bermuda;polo;camisa;indicius
2630,baby;junino;vestido;dinagan
2631,full;ccapuz;mayara;folia;catelele;fechado;tricot;moletom;kids;baby;conjunto;love;touca;gold
2632,soft;meses;pano;poliamida;pimpolho;junino;meia;dengo;vestido;naty;boca;calca;mayara;branca
2633,barco;pimpolho;machao;careca;sevilha;curta;regata;canelado;manga;diversos;sergio;blusa;solazul;rotas;azul;branco;preto;penteada;marands;jeans;meia;modas;luacinza;malha;italico;colorida;pares;reativo;camisa;short
2634,body
2635,maju;basica;faixa;selene;meia;calça
2636,haos;confecções;aplique;tradicional;matheus;cueca;boné;lisa;magnetico
2637,feminino;moletin;marinho;conjunto;infteen;raposinha;vestido;moletom;love;jaqueta;penteada;cotton;meia;kamylus;legging;malha;brandili;calaa;mescla;escuro;bege;felpado
2638,camiseta;calcinha;luziane;short;elastico;liso;juvenil;lisa;algodão;bordada
2639,canelada;blusa;bruguellus;nanda
2640,gold;safari;soft;pano;mayara;minasrey;baby;tricot;boca;nice;touca;babete
2641,tauri;malha;croche;laranja;turquia;conjunto
2642,bruguellus;nanda;canelada;saia;ccinto;blusa;couro;short
2643,basica;selene;meia;infantil;calca;fabrica
2644,aquarella;camila;saia;duas;coração;cinto;meia;arrastão;marias;calça;couro;infantil;calca
2645,aquarella;saia;duas;sued;cinto;marias;couro;blusa;claço
2646,july;moda;malha;calca;intima;meia;calcinha;algodao;kids;infantil;estampada
2647,bolero;brancot;anahi
2648,masc;tony;basica;selene;meia;conj;infantil;tomate;conjunto;boca;calca;grande;fabrica;music
2649,canelada;calca;infantil;meia
2650,baby;calca;jeans
2651,masc;anda;folia;fechado;moleton;kids;conjunto;bear
2652,machao;marands;prata;regata;italico;short;camisa;mauricinho;estampado;tactel
2653,preto;calça;kids;talento;moletom;calca
2654,visual;babado;lost;cinto;land;helô;manga;wide;jardineira;frontal;blusa;cintia;vestido;decor;botao;bella;jeans;calça;couro;fake;mania;longa;rocha;luna;mayara;saia;laço;shirt;camisa
2655,durma;nanai;brandili;elian;kamylus;stylo;kyly;pijama;longo
2656,calça;jeans;helo
2657,jeans;short;saldo
2658,masc;pimpolho;chupeta;kuka;unico;prendedor;verdemonstro;silicone
2659,durma;stylo;pijama;longo;shortcamisa
2660,moletom;kids;platform;casaco
2661,marques;quadriculado;vestido;cida
2662,bota;sandalia;manga;pimpolho;nude;marfim;junino;fofinha;pequeninas;blusa;coloritta;conjunto;lisa;fase;aventura;mayara
2663,quadriculada;passat;camisa
2664,oten;fino;jeans;calça;sarja;jogger;sport;calca;zangadinhos
2665,alto;cano;masc;confecções;haos;pimpolho;tradicional;meia;begelemure;matheus;estampada;cueca;colorida;azulleao;lisa
2666,july;moda;naclefs;malha;calcinha;algodao;kids;short;fashion;juvenil;estampada
2667,bruguellus;saia;ccinto;couro;short
2668,calça;basica;selene;meia
2669,july;italicomar;malha;machao;sergio;modas;prata;regata;calcinha;algodao;kids;short;juvenil;tactel;estampada
2670,laços;malha;verde;vestido;nikko;alga;mayara
2671,quadriculada;babado;lost;cinto;sevilha;conj;natty;nikko;vermelho;canelado;land;helô;frontal;blusa;cintia;skiny;capri;viscose;jaqueta;legue;bruguellus;preto;bella;jeans;calça;couro;fake;vystek;rocha;malha;saia;laço;adic;short;reativo;lisa
2672,junino;fofinha;baby;vestido;dinagan;conjunto;mayara
2673,land;bruguellus;babado;nanda;lost;canelada;saia;cinto;basica;selene;meia;blusa;calça;couro;fake
2674,nanai;cinto;sevilha;calcinha;baby;kids;infantil;breech;nikko;vichy;algodão;canelado;longo;micol;helô;laços;blusa;vestido;skiny;pochete;suave;quiteria;lycra;jeans;calça;elian;kamylus;luziane;malha;brandili;rosa;short;kyly;pijama;lisa;punho
2675,cargo;helô;jeans;short
2676,lost;canelada;kids;infantil;liso;nikko;conjunto;estampado;land;manga;blusa;moletom;mijão;moda;suave;folia;awesome;jeans;saldo;longa;platform;aberto;casaco;malha;rosa;cupcake;short
2677,masculina;quadriculada;adic;camisa
2678,visual;canelada;bojo;tecido;sevilha;regata;kids;conjunto;boca;algodão;canelado;laços;optico;naclefs;langerie;ponto;blusa;leser;vestido;kiss;lili;magico;grande;sutia;branco;henecy;moda;suave;quiteria;roma;mania;turma;amanda;blob;pent;ecotex;malha;meninas;rosa;short;fashion;juvenil
2679,cargo;helô;branco;penteada;malha;jeans;pantalona;gigica;meia;blusa;calça;vestido
2680,quadriculada;pimpolho;invisivel;branca;unissex;adic;meia;camisa;lisa;masculina
2681,saara;malha;linho;texturiz;camisa;listrada;conjunto;xiló;bege
2682,meia
2683,zuzinha;tradicional;matheus;cueca;kids;infatil;moletom;canguru
2684,jaqueta;mescla;moletin;kamylus;escuro;infteen
2685,pimpolho;masc;sarja;mocaccino;moletom;sport;jaqueta;alto;cano;oten;fino;marands;meia;calça;marrom;azultubarao;gola;polo;colorida;camisa;felpado
2686,aquarella;saia;veludo;cinto;meia;infantil;calca
2687,basica;meia;infantil;calca;fabrica
2688,poly;azalea;pentat;rosa;conjunto;maro
2689,pimpolho;divertida;jeans;meia;viva;kids;verdeagua;ludica;diversas;fran;jaqueta
2690,joana;canelada;junino;selene;meia;paulina;calcinha;vestido;infantil;calca;mayara
2691,marinho;penteada;malha;love;meia;curta;calcinha;luziane;short;conj;alice;vestido;carrazone;lisa;algodão;jaqueta
2692,reto;micol;lisa;bebe;aplique;meia;lacinho;short;babay;kids;liso;estampado;camiseta;algodão
2693,calça;basica;selene;meia
2694,durma;stylo;longo;pijama
2695,bilu;camiseta;bordada
2696,mayara;courino;manga;canelada;saia;luxo;ziper;blusa;calcinha;super;longa;rota
2697,calça;basica;selene;meia
2698,manga;folia;bordado;lindo;talento;blusa;calça;kids;feel;moletom;today;conj;longa;capuz;fofo
2699,cropped;jeans;calça;juvenil;alfaiataria;andry;rotas
2700,corpo;colado;bianca;calcinha;luziane;juvenil;lisa
2701,bermuda;machao;sergio;puppy;modas;regata;moletom
2702,alto;bota;cano;faos;pimpolho;masc;caramelo;jeans;meia;colorida;azultubarao;calca;fase;aventura;jogguer
2703,quadriculada;masc;manga;pimpolho;polo;jeans;adic;meia;jardineira;plaquinha;colorida;mgrm;camisa;longa;algodão;begerato;masculina
2704,micol;meia;baby;kids;infantil;pijama;longo;punho
2705,opaca;laços;quiteria;selene;meia;calça
2706,manga;jeans;blusa;baby;longa;rotas;calca;berna
2707,social;bebe;meia;baby;kids;calca;algodão
2708,felpa;tradicional;felpado;matheus;cueca;marrom;mocaccino;moletom;tiger;bege;jaqueta
2709,fino;ludr;calça;kids;sport
2710,bota;pimpolho;algodão;caramelo;mgrm;camisa;portuguesa;gola;fase;aventura
2711,visual;quadriculada;canelada;regata;kids;helô;manga;blusa;zafirinha;rotas;jeans;mania;longa;ramora;calca;feminina;adic;short;camisa;rota
2712,ecotex;jeans;tecido;jardineira;alice;conjunto;carrazone;niquel;azul
2713,micol;baby;kids;infantil;pijama;longo;punho
2714,juvenil;legging;moda;naclefs;cotton;high;short;natty;fashion;vermelho;calca;biquini;amanda
2715,july;moda;naclefs;malha;intima;calcinha;algodao;kids;short;fashion;juvenil;estampada
2716,opaca;trifil;basica;selene;meia;calça
